No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
145,Teste 17,2412,17,17,557,312,2.61,2.66,0,0,512,384,-,0,0,0,0,-1,
146,Teste 17,2429,17,17,544,320,2.58,2.66,0,0,512,384,-,0,0,0,0,-1,
147,Teste 17,2445,17,17,530,354,2.61,2.74,0,0,512,384,-,0,0,0,0,-1,
148,Teste 17,2462,17,17,541,310,2.58,2.76,0,0,512,384,-,0,0,0,0,-1,
149,Teste 17,2479,17,17,551,306,2.61,2.79,0,0,512,384,-,0,0,0,0,-1,
150,Teste 17,2495,17,17,547,325,2.61,2.78,0,0,512,384,-,0,0,0,0,-1,
151,Teste 17,2512,17,17,557,312,2.68,2.76,0,0,512,384,-,0,0,0,0,-1,
152,Teste 17,2529,17,17,536,292,2.66,2.79,0,0,512,384,-,0,0,0,0,-1,
153,Teste 17,2545,17,17,551,291,2.68,2.79,0,0,512,384,-,0,0,0,0,-1,
154,Teste 17,2562,17,17,537,293,2.66,2.87,0,0,512,384,-,0,0,0,0,-1,
155,Teste 17,2578,17,17,540,318,2.68,2.82,0,0,512,384,-,0,0,0,0,-1,
156,Teste 17,2595,17,17,543,334,2.73,2.9,0,0,512,384,-,0,0,0,0,-1,
157,Teste 17,2612,17,17,541,313,2.68,2.87,0,0,512,384,-,0,0,0,0,-1,
158,Teste 17,2628,17,17,539,283,2.71,2.9,0,0,512,384,-,0,0,0,0,-1,
159,Teste 17,2662,33,33,529,326,2.76,2.94,0,0,512,384,-,0,0,0,0,-1,
160,Teste 17,2678,17,17,534,295,2.78,2.94,0,0,512,384,-,0,0,0,0,-1,
161,Teste 17,2695,17,17,535,308,2.84,3.02,0,0,512,384,-,0,0,0,0,-1,
162,Teste 17,2712,17,17,541,300,2.81,2.98,0,0,512,384,-,0,0,0,0,-1,
163,Teste 17,2728,17,17,539,319,2.84,2.98,0,0,512,384,-,0,0,0,0,-1,
164,Teste 17,2745,17,17,527,327,2.89,3.05,0,0,512,384,-,0,0,0,0,-1,
165,Teste 17,2761,17,17,541,333,2.92,3.1,0,0,512,384,-,0,0,0,0,-1,
166,Teste 17,2778,17,17,546,333,2.87,3.1,0,0,512,384,-,0,0,0,0,-1,
167,Teste 17,2795,17,17,542,308,2.95,3.1,0,0,512,384,-,0,0,0,0,-1,
168,Teste 17,2811,17,17,541,327,2.9,3.13,0,0,512,384,-,0,0,0,0,-1,
169,Teste 17,2828,17,17,537,326,2.86,3.11,0,0,512,384,-,0,0,0,0,-1,
170,Teste 17,2845,17,17,541,328,2.95,3.1,0,0,512,384,-,0,0,0,0,-1,
171,Teste 17,2861,17,17,532,327,2.94,3.08,0,0,512,384,-,0,0,0,0,-1,
172,Teste 17,2878,17,17,521,290,2.95,3.08,0,0,512,384,-,0,0,0,0,-1,
173,Teste 17,2894,17,17,530,309,2.97,3.14,0,0,512,384,-,0,0,0,0,-1,
174,Teste 17,2911,17,17,532,296,2.97,3.13,0,0,512,384,-,0,0,0,0,-1,
175,Teste 17,2928,17,17,535,318,2.98,3.11,0,0,512,384,-,0,0,0,0,-1,
