No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection,Distancia_px,Velocidade_px_s,Evento_Cognitivo
5612,TESTE 27,101690,17.0,17,445.0,249.0,4.73,5.12,0,0,512,384,1,0,0,0,0,-1,,0.9428090415820299,55.45935538717823,Fixação
5613,TESTE 27,101707,17.0,17,450.0,234.0,4.62,5.02,0,0,512,384,1,0,0,0,0,-1,,7.866949147470593,462.7617145570937,Fixação
5614,TESTE 27,101723,17.0,17,433.0,254.0,4.6,5.07,0,0,512,384,1,0,0,0,0,-1,,42.13206749153326,2478.3569112666623,Sacada
5615,TESTE 27,101740,17.0,17,435.0,375.0,4.67,4.94,0,0,512,384,2,0,0,0,0,-1,,26.641654936917462,1567.1561727598507,Sacada
5616,TESTE 27,101757,17.0,17,518.0,276.0,-1.0,0.0,0,0,512,384,,0,0,0,0,-1,,148.3707817897071,8727.693046453358,Sacada
5617,TESTE 27,101840,83.0,83,423.0,699.0,4.36,0.0,0,0,512,384,3,0,0,0,0,-1,,26.76025244856841,322.4126801032338,Fixação
5618,TESTE 27,101856,17.0,17,416.0,453.0,-1.0,5.02,0,0,512,384,3.6,0,0,0,0,-1,,64.37563376171312,3786.8019859831247,Sacada
5619,TESTE 27,101873,17.0,17,421.0,443.0,-1.0,5.1,0,0,512,384,3.6,0,0,0,0,-1,,166.8149340503488,9812.643179432282,Sacada
5620,TESTE 27,101890,17.0,17,509.0,206.0,4.88,5.2,0,0,512,384,1,0,0,0,0,-1,,36.200061387302135,2129.415375723655,Sacada
5621,TESTE 27,101906,17.0,17,503.0,388.0,4.76,5.12,0,0,512,384,2.5,0,0,0,0,-1,,25.64067948484288,1508.2752638142872,Sacada
5622,TESTE 27,101923,17.0,17,495.0,422.0,4.89,5.09,0,0,512,384,3.6,0,0,0,0,-1,,74.72691022055646,4395.700601209204,Sacada
5623,TESTE 27,101940,17.0,17,500.0,430.0,4.76,5.18,0,0,512,384,3.6,0,0,0,0,-1,,15.293426329272629,899.6133134866252,Sacada
5624,TESTE 27,101956,17.0,17,490.0,432.0,4.84,5.15,0,0,512,384,3.6,0,0,0,0,-1,,0.47140452079100487,27.72967769358852,Fixação
5625,TESTE 27,101973,17.0,17,496.0,421.0,4.81,5.12,0,0,512,384,3.6,0,0,0,0,-1,,6.9602043392737185,409.42378466315995,Fixação
5626,TESTE 27,101989,17.0,17,494.0,410.0,4.84,5.15,0,0,512,384,2.5,0,0,0,0,-1,,11.175369742826836,657.3746907545199,Fixação
5627,TESTE 27,102006,17.0,17,500.0,400.0,4.78,5.21,0,0,512,384,2.5,0,0,0,0,-1,,5.754225500543986,338.4838529731756,Fixação
5628,TESTE 27,102023,17.0,17,499.0,404.0,4.81,5.15,0,0,512,384,2.5,0,0,0,0,-1,,1.7950549357115049,105.59146680655911,Fixação
5629,TESTE 27,102039,17.0,17,496.0,405.0,4.88,5.15,0,0,512,384,2.5,0,0,0,0,-1,,7.803133273813053,459.00783963606193,Fixação
5630,TESTE 27,102056,17.0,17,492.0,422.0,4.91,5.1,0,0,512,384,3.6,0,0,0,0,-1,,7.031674369909664,413.62790411233317,Fixação
5631,TESTE 27,102073,17.0,17,497.0,425.0,4.84,5.13,0,0,512,384,3.6,0,0,0,0,-1,,24.56058269305157,1444.740158414798,Sacada
5632,TESTE 27,102089,17.0,17,519.0,475.0,4.86,5.23,0,0,512,384,3.6,0,0,0,0,-1,,22.688714766988827,1334.6302804111074,Sacada
5633,TESTE 27,102106,17.0,17,504.0,489.0,4.94,5.09,0,0,512,384,3.6,0,0,0,0,-1,,20.135651080718613,1184.4500635716831,Sacada
5634,TESTE 27,102123,17.0,17,517.0,482.0,4.91,5.12,0,0,512,384,3.6,0,0,0,0,-1,,2.6874192494328732,158.08348526075724,Fixação
5635,TESTE 27,102139,17.0,17,512.0,479.0,4.91,5.17,0,0,512,384,3.6,0,0,0,0,-1,,1.6996731711976096,99.98077477632998,Fixação
5636,TESTE 27,102156,17.0,17,503.0,494.0,4.86,5.07,0,0,512,384,3.6,0,0,0,0,-1,,0.3333333333333144,19.607843137253788,Fixação
5637,TESTE 27,102172,17.0,17,517.0,483.0,4.8,5.12,0,0,512,384,3.6,0,0,0,0,-1,,8.19891591749927,482.28917161760415,Fixação
5638,TESTE 27,102189,17.0,17,501.0,501.0,4.89,5.13,0,0,512,384,3.6,0,0,0,0,-1,,4.533823502911807,266.6955001712828,Fixação
5639,TESTE 27,102206,17.0,17,516.0,490.0,4.8,5.05,0,0,512,384,3.6,0,0,0,0,-1,,4.0138648595974065,236.10969762337686,Fixação
5640,TESTE 27,102222,17.0,17,509.0,492.0,4.67,5.1,0,0,512,384,3.6,0,0,0,0,-1,,9.545214042184178,561.4831789520105,Fixação
5641,TESTE 27,102239,17.0,17,513.0,475.0,4.65,5.01,0,0,512,384,3.6,0,0,0,0,-1,,4.346134936801746,255.65499628245564,Fixação
5642,TESTE 27,102256,17.0,17,503.0,491.0,4.67,5.02,0,0,512,384,3.6,0,0,0,0,-1,,13.038404810405298,766.9649888473705,Sacada
5643,TESTE 27,102272,17.0,17,506.0,531.0,4.62,4.92,0,0,512,384,3,0,0,0,0,-1,,21.04228546944884,1237.7814982028729,Sacada
5644,TESTE 27,102289,17.0,17,509.0,538.0,4.64,4.94,0,0,512,384,3,0,0,0,0,-1,,13.43709624716429,790.4174263037818,Sacada
5645,TESTE 27,102306,17.0,17,508.0,531.0,4.64,4.99,0,0,512,384,3,0,0,0,0,-1,,6.67499479816689,392.64675283334645,Fixação
5646,TESTE 27,102322,17.0,17,507.0,551.0,4.59,4.84,0,0,512,384,3,0,0,0,0,-1,,3.887301263230184,228.66478019001082,Fixação
5647,TESTE 27,102339,17.0,17,499.0,532.0,4.59,4.89,0,0,512,384,3,0,0,0,0,-1,,2.357022603955201,138.64838846795303,Fixação
5648,TESTE 27,102355,17.0,17,507.0,524.0,4.52,4.84,0,0,512,384,3,0,0,0,0,-1,,3.4801021696367775,204.71189233157517,Fixação
5649,TESTE 27,102372,17.0,17,510.0,541.0,4.52,4.78,0,0,512,384,3,0,0,0,0,-1,,1.8856180831641804,110.91871077436355,Fixação
5650,TESTE 27,102389,17.0,17,503.0,528.0,4.44,4.81,0,0,512,384,3,0,0,0,0,-1,,4.955356249106139,291.491544065067,Fixação
5651,TESTE 27,102405,17.0,17,502.0,538.0,4.52,4.7,0,0,512,384,3,0,0,0,0,-1,,4.242640687119285,249.5670992423109,Fixação
5652,TESTE 27,102422,17.0,17,501.0,550.0,4.51,4.76,0,0,512,384,3,0,0,0,0,-1,,3.7267799624997275,219.2223507352781,Fixação
5653,TESTE 27,102439,17.0,17,505.0,539.0,4.52,4.76,0,0,512,384,3,0,0,0,0,-1,,4.346134936801754,255.65499628245607,Fixação
5654,TESTE 27,102455,17.0,17,495.0,549.0,4.46,4.76,0,0,512,384,3,0,0,0,0,-1,,5.517648452415632,324.567556024449,Fixação
5655,TESTE 27,102472,17.0,17,508.0,535.0,4.43,4.8,0,0,512,384,3,0,0,0,0,-1,,6.2627647426852855,368.3979260403109,Fixação
5656,TESTE 27,102489,17.0,17,497.0,522.0,4.46,4.75,0,0,512,384,3,0,0,0,0,-1,,7.453559924999358,438.44470147055046,Fixação
5657,TESTE 27,102505,17.0,17,505.0,529.0,4.44,4.73,0,0,512,384,3,0,0,0,0,-1,,2.748737083745089,161.69041669088756,Fixação
5658,TESTE 27,102522,17.0,17,500.0,537.0,4.46,4.68,0,0,512,384,3,0,0,0,0,-1,,6.368324391514188,374.6073171478934,Fixação
5659,TESTE 27,102538,17.0,17,511.0,535.0,4.41,4.7,0,0,512,384,3,0,0,0,0,-1,,4.216370213557851,248.02177726810888,Fixação
5660,TESTE 27,102555,17.0,17,509.0,541.0,4.41,4.76,0,0,512,384,3,0,0,0,0,-1,,3.5901098714229254,211.18293361311325,Fixação
5661,TESTE 27,102572,17.0,17,504.0,527.0,4.4,4.75,0,0,512,384,3,0,0,0,0,-1,,3.333333333333303,196.07843137254721,Fixação
5662,TESTE 27,102588,17.0,17,505.0,543.0,4.38,4.76,0,0,512,384,3,0,0,0,0,-1,,2.538591035287952,149.32888442870308,Fixação
5663,TESTE 27,102605,17.0,17,502.0,538.0,4.38,4.67,0,0,512,384,3,0,0,0,0,-1,,5.270462766947305,310.0272215851356,Fixação
5664,TESTE 27,102622,17.0,17,499.0,542.0,4.38,4.75,0,0,512,384,3,0,0,0,0,-1,,4.533823502911845,266.695500171285,Fixação
5665,TESTE 27,102638,17.0,17,509.0,530.0,4.35,4.68,0,0,512,384,3,0,0,0,0,-1,,0.7453559924999129,43.8444701470537,Fixação
5666,TESTE 27,102655,17.0,17,504.0,537.0,4.36,4.67,0,0,512,384,3,0,0,0,0,-1,,3.4801021696368317,204.71189233157833,Fixação
5667,TESTE 27,102672,17.0,17,509.0,545.0,4.48,4.7,0,0,512,384,3,0,0,0,0,-1,,1.8856180831640998,110.91871077435881,Fixação
5668,TESTE 27,102688,17.0,17,513.0,534.0,4.33,4.68,0,0,512,384,3,0,0,0,0,-1,,0.4714045207910451,27.729677693590887,Fixação
5669,TESTE 27,102705,17.0,17,505.0,538.0,4.38,4.73,0,0,512,384,3,0,0,0,0,-1,,4.055175020198816,238.5397070705186,Fixação
5670,TESTE 27,102721,17.0,17,507.0,533.0,4.36,4.7,0,0,512,384,3,0,0,0,0,-1,,4.027681991198141,236.92247007047888,Fixação
5671,TESTE 27,102738,17.0,17,502.0,539.0,4.38,4.67,0,0,512,384,3,0,0,0,0,-1,,4.678556282539357,275.2091930905504,Fixação
5672,TESTE 27,102755,17.0,17,519.0,537.0,4.4,4.67,0,0,512,384,3,0,0,0,0,-1,,1.201850425154642,70.697083832626,Fixação
5673,TESTE 27,102771,17.0,17,505.0,530.0,4.22,4.68,0,0,512,384,3,0,0,0,0,-1,,5.58768487141332,328.6873453772541,Fixação
5674,TESTE 27,102788,17.0,17,507.0,555.0,4.28,4.7,0,0,512,384,3,0,0,0,0,-1,,6.368324391514256,374.6073171478974,Fixação
5675,TESTE 27,102805,17.0,17,500.0,539.0,4.32,4.72,0,0,512,384,3,0,0,0,0,-1,,3.0731814857643,180.77538151554705,Fixação
5676,TESTE 27,102821,17.0,17,503.0,539.0,4.36,4.64,0,0,512,384,3,0,0,0,0,-1,,7.923242882669881,466.0731107452871,Fixação
5677,TESTE 27,102838,17.0,17,501.0,532.0,4.35,4.68,0,0,512,384,3,0,0,0,0,-1,,4.068851871911194,239.34422775948204,Fixação
5678,TESTE 27,102855,17.0,17,507.0,529.0,4.4,4.68,0,0,512,384,3,0,0,0,0,-1,,1.201850425154642,70.697083832626,Fixação
5679,TESTE 27,102871,17.0,17,506.0,541.0,4.36,4.68,0,0,512,384,3,0,0,0,0,-1,,3.5433819375781757,208.43423162224562,Fixação
5680,TESTE 27,102888,17.0,17,508.0,540.0,4.3,4.73,0,0,512,384,3,0,0,0,0,-1,,3.8873012632302326,228.6647801900137,Fixação
5681,TESTE 27,102904,17.0,17,501.0,539.0,4.24,4.8,0,0,512,384,3,0,0,0,0,-1,,0.4714045207910451,27.729677693590887,Fixação
5682,TESTE 27,102921,17.0,17,507.0,542.0,4.27,4.68,0,0,512,384,3,0,0,0,0,-1,,3.7267799624996156,219.22235073527153,Fixação
5683,TESTE 27,102938,17.0,17,498.0,545.0,4.38,4.75,0,0,512,384,3,0,0,0,0,-1,,4.268749491621941,251.1029112718789,Fixação
5684,TESTE 27,102954,17.0,17,509.0,529.0,4.35,4.68,0,0,512,384,3,0,0,0,0,-1,,3.7267799624995903,219.22235073527003,Fixação
5685,TESTE 27,102971,17.0,17,502.0,532.0,4.35,4.68,0,0,512,384,3,0,0,0,0,-1,,0.9428090415821303,55.45935538718413,Fixação
5686,TESTE 27,102988,17.0,17,496.0,543.0,4.32,4.64,0,0,512,384,3,0,0,0,0,-1,,2.6874192494328732,158.08348526075724,Fixação
5687,TESTE 27,103004,17.0,17,505.0,536.0,4.27,4.6,0,0,512,384,3,0,0,0,0,-1,,6.472162612982566,380.7154478225039,Fixação
5688,TESTE 27,103021,17.0,17,506.0,551.0,4.22,4.62,0,0,512,384,3,0,0,0,0,-1,,3.77123616632824,221.83742154872,Fixação
5689,TESTE 27,103037,17.0,17,504.0,551.0,4.32,4.72,0,0,512,384,3,0,0,0,0,-1,,2.134374745810988,125.55145563594047,Fixação
5690,TESTE 27,103054,17.0,17,500.0,532.0,4.32,4.68,0,0,512,384,3,0,0,0,0,-1,,7.601169500660847,447.1276176859322,Fixação
5691,TESTE 27,103071,17.0,17,500.0,529.0,4.28,4.64,0,0,512,384,3,0,0,0,0,-1,,4.642796092394728,273.10565249380755,Fixação
5692,TESTE 27,103087,17.0,17,499.0,538.0,4.25,4.67,0,0,512,384,3,0,0,0,0,-1,,35.7600024857071,2103.5295579827707,Sacada
5693,TESTE 27,103104,17.0,17,522.0,427.0,4.35,4.6,0,0,512,384,3.6,0,0,0,0,-1,,41.10690669191467,2418.0533348185104,Sacada
5694,TESTE 27,103121,17.0,17,518.0,407.0,4.3,4.67,0,0,512,384,2.5,0,0,0,0,-1,,50.40392400950103,2964.936706441237,Sacada
5695,TESTE 27,103137,17.0,17,530.0,390.0,4.27,4.7,0,0,512,384,2.5,0,0,0,0,-1,,14.098857321704395,829.3445483355528,Sacada
5696,TESTE 27,103154,17.0,17,527.0,385.0,4.3,4.65,0,0,512,384,2.5,0,0,0,0,-1,,9.718253158075488,571.6619504750287,Fixação
5697,TESTE 27,103171,17.0,17,529.0,380.0,4.3,4.67,0,0,512,384,2.5,0,0,0,0,-1,,2.6034165586355638,153.14215050797432,Fixação
5698,TESTE 27,103187,17.0,17,536.0,385.0,4.28,4.68,0,0,512,384,2.5,0,0,0,0,-1,,2.6874192494328732,158.08348526075724,Fixação
5699,TESTE 27,103204,17.0,17,528.0,393.0,4.38,4.68,0,0,512,384,2.5,0,0,0,0,-1,,2.6874192494328524,158.08348526075602,Fixação
5700,TESTE 27,103220,17.0,17,533.0,387.0,4.4,4.65,0,0,512,384,2.5,0,0,0,0,-1,,7.125852775477323,419.16781032219546,Fixação
5701,TESTE 27,103237,17.0,17,532.0,406.0,4.48,4.73,0,0,512,384,2.5,0,0,0,0,-1,,2.357022603955145,138.64838846794973,Fixação
5702,TESTE 27,103254,17.0,17,529.0,386.0,4.33,4.7,0,0,512,384,2.5,0,0,0,0,-1,,2.8480012484392483,167.52948520230873,Fixação
5703,TESTE 27,103270,17.0,17,525.0,384.0,4.41,4.72,0,0,512,384,2.5,0,0,0,0,-1,,7.195677714974292,423.27515970437014,Fixação
5704,TESTE 27,103287,17.0,17,527.0,385.0,4.44,4.73,0,0,512,384,2.5,0,0,0,0,-1,,4.34613493680175,255.65499628245593,Fixação
5705,TESTE 27,103304,17.0,17,530.0,399.0,4.36,4.78,0,0,512,384,2.5,0,0,0,0,-1,,4.0138648595974065,236.10969762337686,Fixação
5706,TESTE 27,103320,17.0,17,534.0,376.0,4.35,4.65,0,0,512,384,2.5,0,0,0,0,-1,,0.9428090415820902,55.45935538718177,Fixação
5707,TESTE 27,103337,17.0,17,525.0,387.0,4.36,4.72,0,0,512,384,2.5,0,0,0,0,-1,,6.036923425424953,355.1131426720561,Fixação
5708,TESTE 27,103354,17.0,17,532.0,381.0,4.44,4.84,0,0,512,384,2.5,0,0,0,0,-1,,8.412952976082684,494.87958682839314,Fixação
5709,TESTE 27,103370,17.0,17,520.0,397.0,4.41,4.68,0,0,512,384,2.5,0,0,0,0,-1,,35.10777058651764,2065.1629756775083,Sacada
5710,TESTE 27,103387,17.0,17,503.0,284.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,158.17641346856294,9304.494909915467,Sacada
5711,TESTE 27,103570,183.0,183,325.0,808.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,152.57493605147314,833.7428199534052,Sacada
5712,TESTE 27,103586,17.0,17,274.0,783.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,178.27226368675525,10486.603746279721,Sacada
5713,TESTE 27,103603,17.0,17,308.0,782.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,20.488479147505732,1205.2046557356314,Sacada
5714,TESTE 27,103620,17.0,17,268.0,785.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,13.670731102939936,804.1606531141139,Sacada
5715,TESTE 27,103636,17.0,17,315.0,784.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,24.8215855881753,1460.0932698926647,Sacada
5716,TESTE 27,103653,17.0,17,377.0,810.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,82.39808519889553,4846.9461881703255,Sacada
5717,TESTE 27,103670,17.0,17,477.0,917.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,58.061270319474694,3415.368842322041,Sacada
5718,TESTE 27,103686,17.0,17,477.0,848.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,51.48570459630296,3028.5708586060564,Sacada
5719,TESTE 27,103703,17.0,17,473.0,931.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,5.54777232569781,326.33954857045944,Fixação
5720,TESTE 27,103720,17.0,17,468.0,931.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,27.40640638812588,1612.141552242699,Sacada
5721,TESTE 27,103736,17.0,17,471.0,930.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,28.00793538346667,1647.525610792157,Sacada
5722,TESTE 27,103753,17.0,17,475.0,847.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
5723,TESTE 27,103769,17.0,17,468.0,934.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,5.547772325697714,326.33954857045376,Fixação
5724,TESTE 27,103786,17.0,17,457.0,939.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,30.98745265784564,1822.7913328144493,Sacada
5725,TESTE 27,103803,17.0,17,456.0,938.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,6.749485577105524,397.0285633591485,Fixação
5726,TESTE 27,103819,17.0,17,449.0,941.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,5.9066817155564895,347.45186562096995,Fixação
5727,TESTE 27,103836,17.0,17,440.0,934.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,11.045361017187261,649.7271186580742,Fixação
5728,TESTE 27,103853,17.0,17,423.0,935.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,13.597385369580733,799.8461982106314,Sacada
5729,TESTE 27,103869,17.0,17,409.0,933.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,27.19885618510043,1599.9327167706135,Sacada
5730,TESTE 27,103886,17.0,17,467.0,857.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,4.44722135470876,261.60125615933885,Fixação
5731,TESTE 27,103903,17.0,17,436.0,938.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,26.84109618559653,1578.8880109174431,Sacada
5732,TESTE 27,103919,17.0,17,429.0,855.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,35.12675460228121,2066.2796824871302,Sacada
5733,TESTE 27,103936,17.0,17,394.0,933.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,9.055385138137417,532.6697140080834,Fixação
5734,TESTE 27,103952,17.0,17,463.0,935.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,25.882211823738956,1522.4830484552328,Sacada
5735,TESTE 27,103969,17.0,17,439.0,932.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,29.139511168019137,1714.08889223642,Sacada
5736,TESTE 27,103986,17.0,17,465.0,882.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,17.3845397472071,1022.6199851298294,Sacada
5737,TESTE 27,104002,17.0,17,467.0,883.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,14.019827229875423,824.6957194044367,Sacada
5738,TESTE 27,104019,17.0,17,452.0,892.0,4.67,-1.0,0,0,512,384,,0,0,0,0,-1,,0.4714045207910451,27.729677693590887,Fixação
5739,TESTE 27,104036,17.0,17,464.0,883.0,-1.0,-1.0,0,0,512,384,,0,0,0,0,-1,,1.4907119849999022,87.68894029411189,Fixação
5740,TESTE 27,104052,17.0,17,469.0,887.0,4.57,-1.0,0,0,512,384,,0,0,0,0,-1,,4.055175020198826,238.53970707051917,Fixação
5741,TESTE 27,104069,17.0,17,464.0,890.0,4.65,-1.0,0,0,512,384,,0,0,0,0,-1,,4.772607021092081,280.7415894760048,Fixação
5742,TESTE 27,104086,17.0,17,478.0,886.0,4.59,-1.0,0,0,512,384,,0,0,0,0,-1,,1.666666666666697,98.03921568627628,Fixação
5743,TESTE 27,104102,17.0,17,473.0,890.0,4.62,-1.0,0,0,512,384,,0,0,0,0,-1,,0.7453559924999638,43.84447014705669,Fixação
5744,TESTE 27,104119,17.0,17,462.0,891.0,4.65,-1.0,0,0,512,384,,0,0,0,0,-1,,6.128258770283369,360.4858100166688,Fixação
5745,TESTE 27,104135,17.0,17,471.0,869.0,4.54,-1.0,0,0,512,384,,0,0,0,0,-1,,77.20463428807605,4541.449075769179,Sacada
5746,TESTE 27,104152,17.0,17,427.0,663.0,-1.0,-1.0,0,0,512,384,3,0,0,0,0,-1,,117.01709276853532,6883.3583981491365,Sacada
5747,TESTE 27,104169,17.0,17,468.0,540.0,-1.0,-1.0,0,0,512,384,3,0,0,0,0,-1,,207.89153154683544,12228.913620402083,Sacada
5748,TESTE 27,104185,17.0,17,380.0,252.0,6.03,4.8,0,0,512,384,1,0,0,0,0,-1,,94.059083086702,5532.887240394236,Sacada
5749,TESTE 27,104202,17.0,17,509.0,393.0,4.64,4.81,0,0,512,384,2.5,0,0,0,0,-1,,43.21779468896786,2542.2232169981094,Sacada
5750,TESTE 27,104219,17.0,17,509.0,417.0,4.65,4.91,0,0,512,384,5.6,0,0,0,0,-1,,67.05304699348949,3944.29688196997,Sacada
5751,TESTE 27,104235,17.0,17,507.0,408.0,4.7,4.88,0,0,512,384,2.5,0,0,0,0,-1,,10.154364141151861,597.3155377148154,Fixação
5752,TESTE 27,104252,17.0,17,497.0,421.0,4.72,4.96,0,0,512,384,3.6,0,0,0,0,-1,,0.33333333333337123,19.60784313725713,Fixação
5753,TESTE 27,104268,17.0,17,510.0,417.0,4.7,5.01,0,0,512,384,5.6,0,0,0,0,-1,,3.349958540373666,197.05638472786268,Fixação
5754,TESTE 27,104285,17.0,17,508.0,418.0,4.75,4.91,0,0,512,384,3.6,0,0,0,0,-1,,4.737556801183936,278.67981183434915,Fixação
5755,TESTE 27,104302,17.0,17,488.0,432.0,4.76,5.01,0,0,512,384,3.6,0,0,0,0,-1,,7.401201103724877,435.3647708073457,Fixação
5756,TESTE 27,104318,17.0,17,507.0,439.0,4.84,5.07,0,0,512,384,3.6,0,0,0,0,-1,,0.6666666666666856,39.21568627451092,Fixação
5757,TESTE 27,104335,17.0,17,510.0,418.0,4.83,4.99,0,0,512,384,3.6,0,0,0,0,-1,,9.153020145163955,538.4129497155268,Fixação
5758,TESTE 27,104352,17.0,17,511.0,417.0,4.78,5.01,0,0,512,384,5.6,0,0,0,0,-1,,12.00462873691274,706.1546315831023,Fixação
5759,TESTE 27,104368,17.0,17,508.0,403.0,4.76,5.02,0,0,512,384,2.5,0,0,0,0,-1,,3.5433819375782556,208.43423162225034,Fixação
5760,TESTE 27,104385,17.0,17,503.0,410.0,4.75,5.05,0,0,512,384,2.5,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
5761,TESTE 27,104402,17.0,17,508.0,417.0,4.73,5.09,0,0,512,384,5.6,0,0,0,0,-1,,5.333333333333314,313.7254901960773,Fixação
5762,TESTE 27,104418,17.0,17,508.0,419.0,4.83,5.07,0,0,512,384,3.6,0,0,0,0,-1,,4.346134936801806,255.6549962824592,Fixação
5763,TESTE 27,104435,17.0,17,504.0,423.0,4.84,5.02,0,0,512,384,3.6,0,0,0,0,-1,,1.4907119849998258,87.6889402941074,Fixação
5764,TESTE 27,104451,17.0,17,512.0,419.0,4.78,5.07,0,0,512,384,3.6,0,0,0,0,-1,,5.0110987927909685,294.77051722299814,Fixação
5765,TESTE 27,104468,17.0,17,509.0,434.0,4.73,5.01,0,0,512,384,3.6,0,0,0,0,-1,,4.73755680118398,278.67981183435177,Fixação
5766,TESTE 27,104485,17.0,17,515.0,432.0,4.76,5.02,0,0,512,384,3.6,0,0,0,0,-1,,6.0092521257733145,353.48541916313616,Fixação
5767,TESTE 27,104501,17.0,17,511.0,437.0,4.73,5.01,0,0,512,384,3.6,0,0,0,0,-1,,3.800584750330448,223.56380884296752,Fixação
5768,TESTE 27,104518,17.0,17,516.0,425.0,4.78,5.02,0,0,512,384,3.6,0,0,0,0,-1,,9.551032521262929,561.8254424272311,Fixação
5769,TESTE 27,104535,17.0,17,501.0,407.0,4.7,4.97,0,0,512,384,2.5,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
5770,TESTE 27,104551,17.0,17,511.0,434.0,4.7,4.94,0,0,512,384,3.6,0,0,0,0,-1,,3.4318767136623425,201.8751008036672,Fixação
5771,TESTE 27,104568,17.0,17,507.0,430.0,4.67,4.96,0,0,512,384,3.6,0,0,0,0,-1,,6.666666666666652,392.15686274509716,Fixação
5772,TESTE 27,104585,17.0,17,513.0,423.0,4.62,5.01,0,0,512,384,3.6,0,0,0,0,-1,,2.687419249432866,158.08348526075682,Fixação
5773,TESTE 27,104601,17.0,17,510.0,426.0,4.68,4.91,0,0,512,384,3.6,0,0,0,0,-1,,3.399346342395175,199.96154955265735,Fixação
5774,TESTE 27,104618,17.0,17,509.0,420.0,4.64,4.92,0,0,512,384,3.6,0,0,0,0,-1,,7.18021974284603,422.36586722623707,Fixação
5775,TESTE 27,104634,17.0,17,505.0,443.0,4.81,4.88,0,0,512,384,3.6,0,0,0,0,-1,,17.133463034528532,1007.8507667369724,Sacada
5776,TESTE 27,104651,17.0,17,479.0,385.0,4.8,4.89,0,0,512,384,2.5,0,0,0,0,-1,,14.337208778404381,843.3652222590813,Sacada
5777,TESTE 27,104668,17.0,17,474.0,395.0,4.7,4.96,0,0,512,384,2.5,0,0,0,0,-1,,19.327585352432322,1136.9167854371956,Sacada
5778,TESTE 27,104684,17.0,17,474.0,394.0,4.78,4.92,0,0,512,384,2.5,0,0,0,0,-1,,8.246211251235321,485.0712500726659,Fixação
5779,TESTE 27,104701,17.0,17,473.0,409.0,4.81,4.92,0,0,512,384,2.5,0,0,0,0,-1,,3.0731814857642874,180.77538151554631,Fixação
5780,TESTE 27,104718,17.0,17,476.0,404.0,4.89,5.01,0,0,512,384,2.5,0,0,0,0,-1,,6.641619615057127,390.6835067680663,Fixação
5781,TESTE 27,104734,17.0,17,468.0,413.0,4.86,5.02,0,0,512,384,2.5,0,0,0,0,-1,,6.2893207547044545,369.9600443943797,Fixação
5782,TESTE 27,104751,17.0,17,483.0,393.0,4.84,4.99,0,0,512,384,2.5,0,0,0,0,-1,,1.3333333333333144,78.43137254901849,Fixação
5783,TESTE 27,104768,17.0,17,480.0,404.0,4.94,5.04,0,0,512,384,2.5,0,0,0,0,-1,,2.134374745810908,125.55145563593575,Fixação
5784,TESTE 27,104784,17.0,17,472.0,408.0,4.89,5.12,0,0,512,384,2.5,0,0,0,0,-1,,3.3333333333333144,196.0784313725479,Fixação
5785,TESTE 27,104801,17.0,17,473.0,393.0,4.92,5.07,0,0,512,384,2.5,0,0,0,0,-1,,4.123105625617661,242.53562503633296,Fixação
