No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
6434,TESTE 27,116495,17,17,482.0,369.0,4.6,4.99,0,0,512,384,2.5,0,0,0,0,-1,
6435,TESTE 27,116512,17,17,478.0,361.0,4.57,4.94,0,0,512,384,4,0,0,0,0,-1,
6436,TESTE 27,116529,17,17,480.0,362.0,4.59,4.91,0,0,512,384,4,0,0,0,0,-1,
6437,TESTE 27,116545,17,17,481.0,371.0,4.57,4.92,0,0,512,384,2.5,0,0,0,0,-1,
6438,TESTE 27,116562,17,17,474.0,363.0,4.52,5.02,0,0,512,384,4,0,0,0,0,-1,
6439,TESTE 27,116578,17,17,478.0,374.0,4.56,4.94,0,0,512,384,2.5,0,0,0,0,-1,
6440,TESTE 27,116595,17,17,480.0,369.0,4.59,5.01,0,0,512,384,2.5,0,0,0,0,-1,
6441,TESTE 27,116612,17,17,475.0,365.0,4.62,4.99,0,0,512,384,2.5,0,0,0,0,-1,
6442,TESTE 27,116628,17,17,473.0,360.0,4.62,4.99,0,0,512,384,4,0,0,0,0,-1,
6443,TESTE 27,116645,17,17,476.0,362.0,4.62,4.99,0,0,512,384,4,0,0,0,0,-1,
6444,TESTE 27,116662,17,17,474.0,365.0,4.59,4.97,0,0,512,384,2.5,0,0,0,0,-1,
6445,TESTE 27,116678,17,17,479.0,372.0,4.59,4.94,0,0,512,384,2.5,0,0,0,0,-1,
6446,TESTE 27,116695,17,17,483.0,367.0,4.62,5.02,0,0,512,384,2.5,0,0,0,0,-1,
6447,TESTE 27,116712,17,17,490.0,356.0,4.65,5.01,0,0,512,384,4,0,0,0,0,-1,
6448,TESTE 27,116728,17,17,463.0,394.0,4.75,5.02,0,0,512,384,2.5,0,0,0,0,-1,
6449,TESTE 27,116745,17,17,460.0,380.0,4.67,5.05,0,0,512,384,2.5,0,0,0,0,-1,
6450,TESTE 27,116761,17,17,462.0,376.0,4.65,5.12,0,0,512,384,2.5,0,0,0,0,-1,
6451,TESTE 27,116778,17,17,457.0,375.0,4.78,5.04,0,0,512,384,2.5,0,0,0,0,-1,
6452,TESTE 27,116795,17,17,463.0,370.0,4.78,5.07,0,0,512,384,2.5,0,0,0,0,-1,
6453,TESTE 27,116811,17,17,464.0,364.0,4.78,5.05,0,0,512,384,4,0,0,0,0,-1,
6454,TESTE 27,116828,17,17,469.0,364.0,4.68,5.07,0,0,512,384,4,0,0,0,0,-1,
6455,TESTE 27,116845,17,17,469.0,374.0,4.8,5.09,0,0,512,384,2.5,0,0,0,0,-1,
6456,TESTE 27,116861,17,17,468.0,377.0,4.83,5.17,0,0,512,384,2.5,0,0,0,0,-1,
6457,TESTE 27,116878,17,17,475.0,366.0,4.7,5.12,0,0,512,384,2.5,0,0,0,0,-1,
6458,TESTE 27,116894,17,17,468.0,382.0,4.81,5.1,0,0,512,384,2.5,0,0,0,0,-1,
6459,TESTE 27,116911,17,17,471.0,381.0,4.83,5.15,0,0,512,384,2.5,0,0,0,0,-1,
6460,TESTE 27,116928,17,17,466.0,372.0,4.78,5.12,0,0,512,384,2.5,0,0,0,0,-1,
6461,TESTE 27,116944,17,17,467.0,374.0,4.81,5.1,0,0,512,384,2.5,0,0,0,0,-1,
6462,TESTE 27,116961,17,17,464.0,379.0,4.89,5.12,0,0,512,384,2.5,0,0,0,0,-1,
6463,TESTE 27,116978,17,17,474.0,366.0,4.78,5.13,0,0,512,384,2.5,0,0,0,0,-1,
6464,TESTE 27,116994,17,17,463.0,365.0,4.73,5.13,0,0,512,384,2.5,0,0,0,0,-1,
6465,TESTE 27,117011,17,17,470.0,368.0,4.72,5.2,0,0,512,384,2.5,0,0,0,0,-1,
6466,TESTE 27,117028,17,17,464.0,376.0,4.8,5.15,0,0,512,384,2.5,0,0,0,0,-1,
6467,TESTE 27,117044,17,17,467.0,378.0,4.94,5.2,0,0,512,384,2.5,0,0,0,0,-1,
6468,TESTE 27,117061,17,17,469.0,345.0,4.8,5.23,0,0,512,384,4,0,0,0,0,-1,
6469,TESTE 27,117077,17,17,470.0,373.0,4.86,5.2,0,0,512,384,2.5,0,0,0,0,-1,
6470,TESTE 27,117094,17,17,473.0,364.0,4.84,5.2,0,0,512,384,4,0,0,0,0,-1,
6471,TESTE 27,117111,17,17,467.0,368.0,4.89,5.2,0,0,512,384,2.5,0,0,0,0,-1,
6472,TESTE 27,117127,17,17,474.0,382.0,4.88,5.13,0,0,512,384,2.5,0,0,0,0,-1,
6473,TESTE 27,117144,17,17,470.0,380.0,4.89,5.18,0,0,512,384,2.5,0,0,0,0,-1,
6474,TESTE 27,117161,17,17,467.0,365.0,4.86,5.21,0,0,512,384,2.5,0,0,0,0,-1,
6475,TESTE 27,117177,17,17,513.0,423.0,4.91,5.26,0,0,512,384,3.6,0,0,0,0,-1,
6476,TESTE 27,117194,17,17,510.0,460.0,4.97,5.2,0,0,512,384,3.6,0,0,0,0,-1,
6477,TESTE 27,117211,17,17,516.0,452.0,4.94,5.21,0,0,512,384,3.6,0,0,0,0,-1,
6478,TESTE 27,117227,17,17,514.0,471.0,5.04,5.21,0,0,512,384,3.6,0,0,0,0,-1,
6479,TESTE 27,117244,17,17,510.0,458.0,4.96,5.26,0,0,512,384,3.6,0,0,0,0,-1,
6480,TESTE 27,117260,17,17,519.0,447.0,5.07,5.17,0,0,512,384,3.6,0,0,0,0,-1,
6481,TESTE 27,117277,17,17,521.0,451.0,4.94,5.29,0,0,512,384,3.6,0,0,0,0,-1,
6482,TESTE 27,117294,17,17,513.0,456.0,4.96,5.25,0,0,512,384,3.6,0,0,0,0,-1,
6483,TESTE 27,117310,17,17,512.0,456.0,5.04,5.31,0,0,512,384,3.6,0,0,0,0,-1,
6484,TESTE 27,117327,17,17,513.0,476.0,5.04,5.29,0,0,512,384,3.6,0,0,0,0,-1,
6485,TESTE 27,117344,17,17,521.0,460.0,5.05,5.31,0,0,512,384,3.6,0,0,0,0,-1,
6486,TESTE 27,117360,17,17,515.0,467.0,5.18,5.26,0,0,512,384,3.6,0,0,0,0,-1,
6487,TESTE 27,117377,17,17,513.0,452.0,5.02,5.34,0,0,512,384,3.6,0,0,0,0,-1,
6488,TESTE 27,117394,17,17,523.0,466.0,5.1,5.42,0,0,512,384,3.6,0,0,0,0,-1,
6489,TESTE 27,117410,17,17,515.0,457.0,5.09,5.34,0,0,512,384,3.6,0,0,0,0,-1,
6490,TESTE 27,117427,17,17,507.0,448.0,5.02,5.39,0,0,512,384,3.6,0,0,0,0,-1,
6491,TESTE 27,117443,17,17,510.0,461.0,5.02,5.42,0,0,512,384,3.6,0,0,0,0,-1,
6492,TESTE 27,117460,17,17,511.0,461.0,4.99,5.37,0,0,512,384,3.6,0,0,0,0,-1,
6493,TESTE 27,117477,17,17,513.0,469.0,5.02,5.31,0,0,512,384,3.6,0,0,0,0,-1,
6494,TESTE 27,117493,17,17,518.0,464.0,4.96,5.34,0,0,512,384,3.6,0,0,0,0,-1,
6495,TESTE 27,117510,17,17,511.0,472.0,4.91,5.28,0,0,512,384,3.6,0,0,0,0,-1,
6496,TESTE 27,117527,17,17,520.0,359.0,4.94,5.2,0,0,512,384,4,0,0,0,0,-1,
6497,TESTE 27,117726,200,200,448.0,592.0,5.04,-1.0,0,0,512,384,3,0,0,0,0,-1,
6498,TESTE 27,117743,17,17,428.0,475.0,-1.0,-1.0,0,0,512,384,3.6,0,0,0,0,-1,
6499,TESTE 27,117760,17,17,507.0,256.0,4.96,5.29,0,0,512,384,1,0,0,0,0,-1,
6500,TESTE 27,117776,17,17,503.0,426.0,4.89,5.28,0,0,512,384,3.6,0,0,0,0,-1,
6501,TESTE 27,117793,17,17,492.0,454.0,5.07,5.33,0,0,512,384,3.6,0,0,0,0,-1,
6502,TESTE 27,117809,17,17,497.0,444.0,5.02,5.23,0,0,512,384,3.6,0,0,0,0,-1,
6503,TESTE 27,117826,17,17,498.0,438.0,4.99,5.25,0,0,512,384,3.6,0,0,0,0,-1,
6504,TESTE 27,117843,17,17,494.0,444.0,4.99,5.29,0,0,512,384,3.6,0,0,0,0,-1,
6505,TESTE 27,117859,17,17,501.0,433.0,5.04,5.39,0,0,512,384,3.6,0,0,0,0,-1,
6506,TESTE 27,117876,17,17,502.0,431.0,4.97,5.41,0,0,512,384,3.6,0,0,0,0,-1,
6507,TESTE 27,117893,17,17,498.0,452.0,5.07,5.41,0,0,512,384,3.6,0,0,0,0,-1,
6508,TESTE 27,117909,17,17,499.0,423.0,4.91,5.39,0,0,512,384,3.6,0,0,0,0,-1,
6509,TESTE 27,117926,17,17,502.0,437.0,4.96,5.41,0,0,512,384,3.6,0,0,0,0,-1,
6510,TESTE 27,117942,17,17,500.0,452.0,5.01,5.36,0,0,512,384,3.6,0,0,0,0,-1,
6511,TESTE 27,117959,17,17,505.0,421.0,5.02,5.39,0,0,512,384,3.6,0,0,0,0,-1,
6512,TESTE 27,117976,17,17,496.0,436.0,5.09,5.44,0,0,512,384,3.6,0,0,0,0,-1,
6513,TESTE 27,117992,17,17,496.0,450.0,5.1,5.45,0,0,512,384,3.6,0,0,0,0,-1,
6514,TESTE 27,118009,17,17,494.0,442.0,5.04,5.55,0,0,512,384,3.6,0,0,0,0,-1,
6515,TESTE 27,118026,17,17,499.0,441.0,5.01,5.41,0,0,512,384,3.6,0,0,0,0,-1,
6516,TESTE 27,118042,17,17,489.0,400.0,5.02,5.41,0,0,512,384,2.5,0,0,0,0,-1,
6517,TESTE 27,118059,17,17,490.0,359.0,4.99,5.44,0,0,512,384,4,0,0,0,0,-1,
6518,TESTE 27,118076,17,17,481.0,354.0,5.01,5.36,0,0,512,384,4,0,0,0,0,-1,
6519,TESTE 27,118092,17,17,477.0,374.0,4.89,5.39,0,0,512,384,2.5,0,0,0,0,-1,
6520,TESTE 27,118109,17,17,481.0,358.0,5.02,5.41,0,0,512,384,4,0,0,0,0,-1,
6521,TESTE 27,118125,17,17,486.0,366.0,5.01,5.36,0,0,512,384,2.5,0,0,0,0,-1,
6522,TESTE 27,118142,17,17,484.0,374.0,4.97,5.39,0,0,512,384,2.5,0,0,0,0,-1,
6523,TESTE 27,118159,17,17,489.0,356.0,4.86,5.34,0,0,512,384,4,0,0,0,0,-1,
6524,TESTE 27,118175,17,17,483.0,367.0,4.94,5.25,0,0,512,384,2.5,0,0,0,0,-1,
6525,TESTE 27,118192,17,17,487.0,360.0,4.89,5.34,0,0,512,384,4,0,0,0,0,-1,
6526,TESTE 27,118209,17,17,492.0,352.0,4.89,5.26,0,0,512,384,4,0,0,0,0,-1,
6527,TESTE 27,118225,17,17,494.0,367.0,5.09,5.31,0,0,512,384,2.5,0,0,0,0,-1,
6528,TESTE 27,118242,17,17,480.0,364.0,4.91,5.28,0,0,512,384,4,0,0,0,0,-1,
6529,TESTE 27,118259,17,17,492.0,363.0,4.91,5.26,0,0,512,384,4,0,0,0,0,-1,
6530,TESTE 27,118275,17,17,486.0,373.0,4.92,5.21,0,0,512,384,2.5,0,0,0,0,-1,
6531,TESTE 27,118292,17,17,488.0,366.0,4.92,5.26,0,0,512,384,2.5,0,0,0,0,-1,
6532,TESTE 27,118308,17,17,487.0,386.0,4.99,5.33,0,0,512,384,2.5,0,0,0,0,-1,
6533,TESTE 27,118325,17,17,496.0,363.0,4.86,5.28,0,0,512,384,4,0,0,0,0,-1,
6534,TESTE 27,118342,17,17,491.0,362.0,4.88,5.33,0,0,512,384,4,0,0,0,0,-1,
6535,TESTE 27,118358,17,17,480.0,375.0,5.01,5.23,0,0,512,384,2.5,0,0,0,0,-1,
6536,TESTE 27,118375,17,17,479.0,355.0,4.91,5.26,0,0,512,384,4,0,0,0,0,-1,
6537,TESTE 27,118392,17,17,480.0,350.0,4.92,5.21,0,0,512,384,4,0,0,0,0,-1,
6538,TESTE 27,118408,17,17,472.0,344.0,4.89,5.34,0,0,512,384,4,0,0,0,0,-1,
6539,TESTE 27,118425,17,17,476.0,366.0,4.99,5.23,0,0,512,384,2.5,0,0,0,0,-1,
6540,TESTE 27,118442,17,17,473.0,375.0,4.97,5.29,0,0,512,384,2.5,0,0,0,0,-1,
6541,TESTE 27,118458,17,17,481.0,375.0,4.96,5.21,0,0,512,384,2.5,0,0,0,0,-1,
6542,TESTE 27,118475,17,17,477.0,352.0,4.86,5.21,0,0,512,384,4,0,0,0,0,-1,
6543,TESTE 27,118491,17,17,481.0,344.0,5.02,5.26,0,0,512,384,4,0,0,0,0,-1,
6544,TESTE 27,118508,17,17,479.0,369.0,4.96,5.26,0,0,512,384,2.5,0,0,0,0,-1,
6545,TESTE 27,118525,17,17,485.0,357.0,4.97,5.29,0,0,512,384,4,0,0,0,0,-1,
6546,TESTE 27,118541,17,17,483.0,373.0,4.99,5.33,0,0,512,384,2.5,0,0,0,0,-1,
6547,TESTE 27,118558,17,17,475.0,353.0,5.01,5.2,0,0,512,384,4,0,0,0,0,-1,
6548,TESTE 27,118575,17,17,478.0,352.0,4.96,5.26,0,0,512,384,4,0,0,0,0,-1,
6549,TESTE 27,118591,17,17,473.0,382.0,4.97,5.31,0,0,512,384,2.5,0,0,0,0,-1,
6550,TESTE 27,118608,17,17,485.0,377.0,5.05,5.25,0,0,512,384,2.5,0,0,0,0,-1,
6551,TESTE 27,118625,17,17,480.0,370.0,5.05,5.26,0,0,512,384,2.5,0,0,0,0,-1,
6552,TESTE 27,118641,17,17,482.0,379.0,5.01,5.29,0,0,512,384,2.5,0,0,0,0,-1,
6553,TESTE 27,118658,17,17,481.0,356.0,4.92,5.33,0,0,512,384,4,0,0,0,0,-1,
6554,TESTE 27,118674,17,17,478.0,384.0,5.04,5.28,0,0,512,384,2.5,0,0,0,0,-1,
6555,TESTE 27,118691,17,17,486.0,364.0,4.92,5.31,0,0,512,384,4,0,0,0,0,-1,
6556,TESTE 27,118708,17,17,473.0,365.0,4.89,5.31,0,0,512,384,2.5,0,0,0,0,-1,
6557,TESTE 27,118724,17,17,482.0,362.0,4.88,5.36,0,0,512,384,4,0,0,0,0,-1,
6558,TESTE 27,118741,17,17,486.0,361.0,4.88,5.28,0,0,512,384,4,0,0,0,0,-1,
6559,TESTE 27,118758,17,17,488.0,367.0,4.94,5.26,0,0,512,384,2.5,0,0,0,0,-1,
6560,TESTE 27,118774,17,17,484.0,374.0,4.99,5.29,0,0,512,384,2.5,0,0,0,0,-1,
6561,TESTE 27,118791,17,17,474.0,376.0,4.94,5.31,0,0,512,384,2.5,0,0,0,0,-1,
6562,TESTE 27,118808,17,17,481.0,351.0,4.92,5.34,0,0,512,384,4,0,0,0,0,-1,
6563,TESTE 27,118824,17,17,471.0,377.0,4.96,5.31,0,0,512,384,2.5,0,0,0,0,-1,
6564,TESTE 27,118841,17,17,481.0,376.0,4.88,5.37,0,0,512,384,2.5,0,0,0,0,-1,
6565,TESTE 27,118857,17,17,462.0,400.0,4.94,5.29,0,0,512,384,2.5,0,0,0,0,-1,
6566,TESTE 27,118874,17,17,469.0,401.0,4.91,5.15,0,0,512,384,2.5,0,0,0,0,-1,
6567,TESTE 27,118957,83,83,458.0,436.0,5.05,5.86,0,0,512,384,3.6,0,0,0,0,-1,
6568,TESTE 27,118974,17,17,496.0,236.0,4.99,5.42,0,0,512,384,1,0,0,0,0,-1,
6569,TESTE 27,118991,17,17,496.0,353.0,5.1,5.45,0,0,512,384,4,0,0,0,0,-1,
6570,TESTE 27,119007,17,17,497.0,365.0,5.02,5.36,0,0,512,384,2.5,0,0,0,0,-1,
6571,TESTE 27,119024,17,17,490.0,397.0,5.12,5.49,0,0,512,384,2.5,0,0,0,0,-1,
6572,TESTE 27,119040,17,17,490.0,386.0,5.05,5.49,0,0,512,384,2.5,0,0,0,0,-1,
6573,TESTE 27,119057,17,17,500.0,351.0,4.99,5.41,0,0,512,384,4,0,0,0,0,-1,
6574,TESTE 27,119074,17,17,495.0,388.0,5.02,5.58,0,0,512,384,2.5,0,0,0,0,-1,
6575,TESTE 27,119090,17,17,494.0,383.0,5.09,5.53,0,0,512,384,2.5,0,0,0,0,-1,
6576,TESTE 27,119107,17,17,494.0,376.0,5.09,5.45,0,0,512,384,2.5,0,0,0,0,-1,
6577,TESTE 27,119124,17,17,499.0,376.0,5.12,5.57,0,0,512,384,2.5,0,0,0,0,-1,
6578,TESTE 27,119140,17,17,500.0,372.0,5.09,5.53,0,0,512,384,2.5,0,0,0,0,-1,
6579,TESTE 27,119157,17,17,497.0,381.0,5.13,5.55,0,0,512,384,2.5,0,0,0,0,-1,
6580,TESTE 27,119173,17,17,494.0,374.0,5.15,5.6,0,0,512,384,2.5,0,0,0,0,-1,
6581,TESTE 27,119190,17,17,488.0,396.0,5.15,5.57,0,0,512,384,2.5,0,0,0,0,-1,
6582,TESTE 27,119207,17,17,501.0,382.0,5.17,5.63,0,0,512,384,2.5,0,0,0,0,-1,
6583,TESTE 27,119223,17,17,496.0,374.0,5.17,5.57,0,0,512,384,2.5,0,0,0,0,-1,
6584,TESTE 27,119240,17,17,494.0,381.0,5.13,5.58,0,0,512,384,2.5,0,0,0,0,-1,
6585,TESTE 27,119257,17,17,493.0,372.0,5.12,5.61,0,0,512,384,2.5,0,0,0,0,-1,
6586,TESTE 27,119273,17,17,501.0,377.0,5.17,5.57,0,0,512,384,2.5,0,0,0,0,-1,
6587,TESTE 27,119290,17,17,495.0,390.0,5.25,5.53,0,0,512,384,2.5,0,0,0,0,-1,
6588,TESTE 27,119307,17,17,523.0,400.0,5.12,5.55,0,0,512,384,2.5,0,0,0,0,-1,
6589,TESTE 27,119323,17,17,507.0,419.0,5.21,5.63,0,0,512,384,3.6,0,0,0,0,-1,
6590,TESTE 27,119340,17,17,525.0,401.0,5.13,5.61,0,0,512,384,2.5,0,0,0,0,-1,
6591,TESTE 27,119356,17,17,528.0,417.0,5.18,5.55,0,0,512,384,3.6,0,0,0,0,-1,
6592,TESTE 27,119373,17,17,530.0,388.0,5.12,5.58,0,0,512,384,2.5,0,0,0,0,-1,
6593,TESTE 27,119390,17,17,514.0,400.0,5.17,5.49,0,0,512,384,2.5,0,0,0,0,-1,
6594,TESTE 27,119406,17,17,530.0,400.0,5.13,5.52,0,0,512,384,2.5,0,0,0,0,-1,
6595,TESTE 27,119423,17,17,526.0,406.0,5.07,5.55,0,0,512,384,2.5,0,0,0,0,-1,
6596,TESTE 27,119440,17,17,526.0,396.0,5.02,5.52,0,0,512,384,2.5,0,0,0,0,-1,
6597,TESTE 27,119456,17,17,525.0,414.0,5.07,5.57,0,0,512,384,2.5,0,0,0,0,-1,
6598,TESTE 27,119473,17,17,521.0,452.0,5.12,5.47,0,0,512,384,3.6,0,0,0,0,-1,
6599,TESTE 27,119689,216,216,476.0,654.0,4.52,0.0,0,0,512,384,3,0,0,0,0,-1,
6600,TESTE 27,119706,17,17,506.0,345.0,5.02,5.41,0,0,512,384,4,0,0,0,0,-1,
6601,TESTE 27,119722,17,17,531.0,158.0,5.87,-1.0,0,0,512,384,1,0,0,0,0,-1,
6602,TESTE 27,119739,17,17,533.0,359.0,4.99,5.28,0,0,512,384,4,0,0,0,0,-1,
6603,TESTE 27,119756,17,17,522.0,368.0,4.96,5.28,0,0,512,384,2.5,0,0,0,0,-1,
6604,TESTE 27,119772,17,17,524.0,383.0,4.99,5.37,0,0,512,384,2.5,0,0,0,0,-1,
6605,TESTE 27,119789,17,17,523.0,378.0,4.88,5.34,0,0,512,384,2.5,0,0,0,0,-1,
6606,TESTE 27,119806,17,17,530.0,354.0,4.81,5.34,0,0,512,384,4,0,0,0,0,-1,
6607,TESTE 27,119822,17,17,527.0,374.0,4.81,5.29,0,0,512,384,2.5,0,0,0,0,-1,
6608,TESTE 27,119839,17,17,525.0,374.0,4.84,5.29,0,0,512,384,2.5,0,0,0,0,-1,
6609,TESTE 27,119856,17,17,529.0,374.0,4.89,5.29,0,0,512,384,2.5,0,0,0,0,-1,
6610,TESTE 27,119872,17,17,525.0,373.0,4.81,5.31,0,0,512,384,2.5,0,0,0,0,-1,
6611,TESTE 27,119889,17,17,521.0,363.0,4.88,5.33,0,0,512,384,4,0,0,0,0,-1,
6612,TESTE 27,119905,17,17,522.0,370.0,4.84,5.2,0,0,512,384,2.5,0,0,0,0,-1,
6613,TESTE 27,119922,17,17,526.0,375.0,4.88,5.36,0,0,512,384,2.5,0,0,0,0,-1,
6614,TESTE 27,119939,17,17,527.0,373.0,4.91,5.34,0,0,512,384,2.5,0,0,0,0,-1,
6615,TESTE 27,119955,17,17,525.0,391.0,4.92,5.34,0,0,512,384,2.5,0,0,0,0,-1,
6616,TESTE 27,119972,17,17,531.0,362.0,4.8,5.36,0,0,512,384,4,0,0,0,0,-1,
6617,TESTE 27,119989,17,17,526.0,368.0,4.88,0.0,0,0,512,384,2.5,0,0,0,0,-1,
6618,TESTE 27,120005,17,17,520.0,369.0,4.78,0.0,0,0,512,384,2.5,0,0,0,0,-1,
6619,TESTE 27,120022,17,17,526.0,388.0,4.8,5.28,0,0,512,384,2.5,0,0,0,0,-1,
6620,TESTE 27,120039,17,17,524.0,384.0,4.76,5.33,0,0,512,384,2.5,0,0,0,0,-1,
6621,TESTE 27,120055,17,17,531.0,359.0,4.76,5.21,0,0,512,384,4,0,0,0,0,-1,
6622,TESTE 27,120072,17,17,530.0,390.0,4.83,5.23,0,0,512,384,2.5,0,0,0,0,-1,
6623,TESTE 27,120088,17,17,519.0,382.0,4.73,5.18,0,0,512,384,2.5,0,0,0,0,-1,
6624,TESTE 27,120105,17,17,521.0,363.0,4.6,5.15,0,0,512,384,4,0,0,0,0,-1,
6625,TESTE 27,120122,17,17,522.0,382.0,4.64,5.09,0,0,512,384,2.5,0,0,0,0,-1,
6626,TESTE 27,120138,17,17,521.0,369.0,4.59,5.09,0,0,512,384,2.5,0,0,0,0,-1,
6627,TESTE 27,120155,17,17,517.0,371.0,4.6,5.13,0,0,512,384,2.5,0,0,0,0,-1,
6628,TESTE 27,120172,17,17,520.0,358.0,4.54,5.07,0,0,512,384,4,0,0,0,0,-1,
6629,TESTE 27,120188,17,17,526.0,354.0,4.48,5.05,0,0,512,384,4,0,0,0,0,-1,
6630,TESTE 27,120205,17,17,523.0,376.0,4.52,4.99,0,0,512,384,2.5,0,0,0,0,-1,
6631,TESTE 27,120221,17,17,521.0,356.0,4.56,4.92,0,0,512,384,4,0,0,0,0,-1,
6632,TESTE 27,120238,17,17,531.0,379.0,4.54,4.97,0,0,512,384,2.5,0,0,0,0,-1,
6633,TESTE 27,120255,17,17,529.0,370.0,4.41,4.97,0,0,512,384,2.5,0,0,0,0,-1,
6634,TESTE 27,120271,17,17,524.0,374.0,4.44,5.01,0,0,512,384,2.5,0,0,0,0,-1,
6635,TESTE 27,120288,17,17,529.0,381.0,4.4,4.99,0,0,512,384,2.5,0,0,0,0,-1,
6636,TESTE 27,120305,17,17,526.0,374.0,4.51,5.05,0,0,512,384,2.5,0,0,0,0,-1,
6637,TESTE 27,120321,17,17,531.0,361.0,4.46,5.02,0,0,512,384,4,0,0,0,0,-1,
6638,TESTE 27,120338,17,17,531.0,379.0,4.51,4.99,0,0,512,384,2.5,0,0,0,0,-1,
6639,TESTE 27,120355,17,17,529.0,393.0,4.52,4.89,0,0,512,384,2.5,0,0,0,0,-1,
6640,TESTE 27,120371,17,17,526.0,373.0,4.51,5.04,0,0,512,384,2.5,0,0,0,0,-1,
6641,TESTE 27,120388,17,17,518.0,389.0,4.56,4.97,0,0,512,384,2.5,0,0,0,0,-1,
6642,TESTE 27,120404,17,17,526.0,424.0,4.44,0.0,0,0,512,384,3.6,0,0,0,0,-1,
6643,TESTE 27,120421,17,17,521.0,418.0,4.48,0.0,0,0,512,384,3.6,0,0,0,0,-1,
6644,TESTE 27,120438,17,17,520.0,419.0,4.62,0.0,0,0,512,384,3.6,0,0,0,0,-1,
6645,TESTE 27,120454,17,17,524.0,445.0,4.65,0.0,0,0,512,384,3.6,0,0,0,0,-1,
6646,TESTE 27,120471,17,17,526.0,427.0,4.51,0.0,0,0,512,384,3.6,0,0,0,0,-1,
6647,TESTE 27,120488,17,17,523.0,427.0,4.52,0.0,0,0,512,384,3.6,0,0,0,0,-1,
6648,TESTE 27,120504,17,17,510.0,430.0,4.6,0.0,0,0,512,384,3.6,0,0,0,0,-1,
6649,TESTE 27,120521,17,17,528.0,425.0,4.64,5.02,0,0,512,384,3.6,0,0,0,0,-1,
6650,TESTE 27,120538,17,17,518.0,434.0,4.65,5.18,0,0,512,384,3.6,0,0,0,0,-1,
6651,TESTE 27,120554,17,17,524.0,430.0,4.67,5.18,0,0,512,384,3.6,0,0,0,0,-1,
6652,TESTE 27,120571,17,17,528.0,447.0,4.78,5.13,0,0,512,384,3.6,0,0,0,0,-1,
6653,TESTE 27,120587,17,17,519.0,411.0,4.7,5.18,0,0,512,384,2.5,0,0,0,0,-1,
6654,TESTE 27,120604,17,17,523.0,450.0,4.72,5.2,0,0,512,384,3.6,0,0,0,0,-1,
6655,TESTE 27,120621,17,17,515.0,449.0,4.75,5.18,0,0,512,384,3.6,0,0,0,0,-1,
6656,TESTE 27,120637,17,17,519.0,452.0,4.78,5.18,0,0,512,384,3.6,0,0,0,0,-1,
6657,TESTE 27,120654,17,17,519.0,451.0,4.7,5.2,0,0,512,384,3.6,0,0,0,0,-1,
6658,TESTE 27,120671,17,17,521.0,433.0,4.83,5.18,0,0,512,384,3.6,0,0,0,0,-1,
6659,TESTE 27,120687,17,17,514.0,437.0,4.76,5.31,0,0,512,384,3.6,0,0,0,0,-1,
6660,TESTE 27,120704,17,17,515.0,434.0,4.81,5.25,0,0,512,384,3.6,0,0,0,0,-1,
6661,TESTE 27,120721,17,17,519.0,450.0,4.88,5.31,0,0,512,384,3.6,0,0,0,0,-1,
6662,TESTE 27,120737,17,17,519.0,439.0,4.84,5.23,0,0,512,384,3.6,0,0,0,0,-1,
6663,TESTE 27,120754,17,17,519.0,440.0,4.81,5.21,0,0,512,384,3.6,0,0,0,0,-1,
6664,TESTE 27,120770,17,17,498.0,409.0,4.89,5.36,0,0,512,384,2.5,0,0,0,0,-1,
6665,TESTE 27,120787,17,17,494.0,362.0,4.94,5.31,0,0,512,384,4,0,0,0,0,-1,
6666,TESTE 27,120804,17,17,489.0,367.0,4.89,5.34,0,0,512,384,2.5,0,0,0,0,-1,
6667,TESTE 27,120820,17,17,483.0,344.0,4.96,5.36,0,0,512,384,4,0,0,0,0,-1,
6668,TESTE 27,120837,17,17,481.0,378.0,4.91,5.37,0,0,512,384,2.5,0,0,0,0,-1,
6669,TESTE 27,120854,17,17,485.0,364.0,4.92,5.37,0,0,512,384,4,0,0,0,0,-1,
6670,TESTE 27,120870,17,17,484.0,364.0,4.92,5.37,0,0,512,384,4,0,0,0,0,-1,
6671,TESTE 27,120887,17,17,484.0,365.0,4.89,5.41,0,0,512,384,2.5,0,0,0,0,-1,
6672,TESTE 27,120904,17,17,483.0,377.0,4.88,5.39,0,0,512,384,2.5,0,0,0,0,-1,
6673,TESTE 27,120920,17,17,485.0,380.0,5.05,5.45,0,0,512,384,2.5,0,0,0,0,-1,
6674,TESTE 27,120937,17,17,486.0,361.0,4.96,5.41,0,0,512,384,4,0,0,0,0,-1,
6675,TESTE 27,120953,17,17,479.0,360.0,4.94,5.39,0,0,512,384,4,0,0,0,0,-1,
6676,TESTE 27,120970,17,17,488.0,363.0,4.99,5.45,0,0,512,384,4,0,0,0,0,-1,
6677,TESTE 27,120987,17,17,482.0,369.0,5.05,5.57,0,0,512,384,2.5,0,0,0,0,-1,
6678,TESTE 27,121003,17,17,485.0,363.0,5.04,5.53,0,0,512,384,4,0,0,0,0,-1,
