Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
12393,17,616,321,0
12410,17,611,334,4
12426,17,618,300,0
12443,17,610,323,4
12460,17,613,314,0
12476,17,614,306,0
12493,17,612,325,4
12510,17,608,319,4
12526,17,615,320,0
12543,17,610,291,4
12559,17,569,718,3
12576,17,543,321,4
12659,83,588,315,4
12676,17,576,279,0
12693,17,578,512,3
12709,17,590,408,2
12726,17,604,273,0
12742,17,608,251,1
12759,17,596,337,4
12776,17,601,337,4
12792,17,599,346,4
12809,17,606,319,4
12826,17,607,349,4
12842,17,598,336,4
12859,17,599,326,4
12876,17,605,327,4
12892,17,602,340,4
12909,17,599,331,4
12925,17,603,327,4
12942,17,600,315,4
12959,17,601,335,4
12975,17,609,337,4
12992,17,600,323,4
13009,17,601,324,4
13025,17,601,330,4
13042,17,599,343,4
13059,17,596,349,4
13075,17,600,329,4
13092,17,601,343,4
13108,17,607,316,4
13125,17,600,321,4
13142,17,596,331,4
13158,17,603,320,4
13175,17,604,340,4
13192,17,602,332,4
13208,17,604,323,4
13225,17,605,317,4
13241,17,610,296,4
13258,17,603,333,4
13275,17,603,336,4
13291,17,614,238,1
13308,17,549,757,3
13325,17,562,342,4
13424,100,586,272,0
13441,17,628,158,1
13458,17,635,237,1
13474,17,604,366,2
13491,17,616,251,1
13508,17,614,260,0
13524,17,610,331,4
13541,17,604,342,4
13558,17,605,342,4
13574,17,608,327,4
13591,17,609,311,4
13607,17,602,321,4
13624,17,606,312,4
13641,17,608,326,4
13657,17,605,334,4
13674,17,604,330,4
13691,17,608,323,4
13707,17,614,259,1
13724,17,577,598,3
13741,17,503,1037,0
13874,133,594,254,1
13890,17,609,181,1
13907,17,683,165,1
13924,17,583,414,2
13940,17,599,323,4
13957,17,612,247,1
13973,17,599,314,4
13990,17,594,338,4
14007,17,596,351,4
14023,17,599,328,4
14040,17,600,368,2
14057,17,600,349,4
14073,17,606,347,4
14090,17,593,365,2
14107,17,589,374,2
14123,17,594,369,2
14140,17,596,365,2
14156,17,599,341,4
14173,17,598,346,4
14190,17,600,349,4
14206,17,595,367,2
14223,17,589,354,4
14240,17,598,330,4
14256,17,587,335,4
14273,17,595,366,2
14290,17,596,347,4
14306,17,585,359,4
14323,17,598,348,4
14339,17,595,352,4
14356,17,599,343,4
14373,17,593,365,2
14389,17,601,346,4
14406,17,604,354,4
14423,17,578,521,3
14572,150,601,415,2
14589,17,549,255,1
14606,17,328,449,3
14622,17,545,533,3
14639,17,552,375,2
14655,17,584,254,1
14672,17,578,298,4
14689,17,563,365,2
14705,17,559,376,2
14722,17,565,357,4
14739,17,565,359,4
14755,17,565,359,4
14772,17,578,356,4
14789,17,571,363,4
14805,17,572,354,4
14822,17,567,365,2
14838,17,568,362,4
14855,17,574,365,2
14872,17,575,355,4
14888,17,575,356,4
14905,17,571,351,4
14922,17,575,363,4
14938,17,581,362,4
14955,17,575,358,4
14972,17,575,356,4
14988,17,580,379,2
15005,17,582,361,4
15021,17,571,370,2
15038,17,568,372,2
15055,17,580,364,4
15071,17,580,377,2
15088,17,576,393,2
15105,17,581,361,4
15121,17,562,364,4
15238,116,591,283,0
15254,17,632,884,0
15354,100,536,332,4
15371,17,548,351,4
15387,17,547,341,4
15404,17,571,361,4
15421,17,576,340,4
15437,17,586,357,4
15454,17,575,335,4
15471,17,579,341,4
15487,17,578,357,4
15504,17,580,355,4
15521,17,583,336,4
15537,17,575,360,4
15554,17,585,351,4
15570,17,574,323,4
15587,17,570,342,4
15604,17,582,334,4
15620,17,579,383,2
15637,17,569,372,2
15654,17,594,352,4
15670,17,582,355,4
15687,17,586,345,4
15703,17,595,341,4
15720,17,655,375,2
15737,17,713,346,0
15753,17,722,372,2
15770,17,736,378,2
15787,17,733,339,0
15803,17,749,345,0
15820,17,722,340,0
15837,17,726,346,0
15853,17,736,336,0
15870,17,735,340,0
15886,17,726,346,0
15903,17,753,329,0
15920,17,739,331,0
15936,17,734,337,0
15953,17,732,349,0
15970,17,738,341,0
15986,17,746,379,2
16003,17,802,322,0
16020,17,797,330,0
16036,17,811,325,0
16053,17,812,330,0
16069,17,816,305,0
16086,17,807,350,0
