Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
11578,17,516,334,4
11595,17,516,341,4
11611,17,513,352,4
11628,17,513,344,4
11645,17,513,348,4
11661,17,512,337,4
11678,17,514,336,4
11694,17,516,345,4
11711,17,462,334,4
11728,17,475,320,4
11744,17,460,319,4
11761,17,465,340,4
11778,17,468,333,4
11794,17,465,348,4
11811,17,464,341,4
11828,17,465,345,4
11844,17,464,348,4
11861,17,464,337,4
11877,17,463,339,4
11894,17,465,348,4
11911,17,468,329,4
11927,17,460,355,4
11944,17,457,362,4
11961,17,462,342,4
11977,17,463,339,4
11994,17,496,369,2
12011,17,488,423,3
12027,17,502,419,5
12044,17,495,441,3
12060,17,499,425,3
12077,17,500,429,3
12094,17,502,446,3
12110,17,507,415,2
12127,17,504,427,3
12144,17,501,399,2
12160,17,508,411,2
12177,17,498,408,2
12193,17,502,419,5
12210,17,495,421,5
12227,17,499,412,2
12243,17,499,401,2
12260,17,503,402,2
12277,17,504,423,3
12293,17,497,438,3
12310,17,510,438,3
12327,17,504,407,2
12343,17,507,413,2
12360,17,503,420,5
12376,17,504,402,2
12393,17,493,410,2
12410,17,508,422,3
12426,17,501,412,2
12443,17,511,406,2
12460,17,504,413,2
12476,17,514,404,2
12493,17,493,411,2
12510,17,550,352,4
12526,17,552,351,4
12543,17,555,328,4
12559,17,562,346,4
12576,17,564,331,4
12593,17,562,328,4
12609,17,560,320,4
12626,17,563,345,4
12643,17,561,342,4
12659,17,561,329,4
12676,17,556,322,4
12693,17,560,360,4
12709,17,560,357,4
12726,17,560,334,4
12742,17,560,345,4
12759,17,557,333,4
12776,17,565,314,4
12792,17,558,322,4
12809,17,557,355,4
12826,17,560,342,4
12842,17,558,348,4
12859,17,561,320,4
12876,17,555,324,4
12892,17,560,321,4
12909,17,498,324,4
12925,17,474,332,4
12942,17,477,336,4
12959,17,472,327,4
12975,17,477,345,4
12992,17,476,327,4
13009,17,484,321,4
13025,17,474,320,4
13042,17,477,323,4
13059,17,473,334,4
13075,17,477,344,4
13092,17,482,327,4
13108,17,475,340,4
13125,17,477,341,4
13142,17,485,311,4
13158,17,480,322,4
13175,17,473,340,4
13192,17,474,329,4
13208,17,538,246,1
