Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
8634,17,539,417,5
8650,17,531,458,3
8667,17,533,446,3
8683,17,526,468,3
8700,17,533,445,3
8717,17,530,445,3
8733,17,533,438,3
8750,17,533,445,3
8767,17,527,450,3
8783,17,531,442,3
8800,17,529,444,3
8817,17,536,438,3
8833,17,531,436,3
8850,17,536,457,3
8866,17,532,437,3
8883,17,530,447,3
8900,17,536,435,3
8916,17,529,461,3
8933,17,531,450,3
8950,17,538,424,3
8966,17,533,462,3
8983,17,569,503,3
9000,17,593,572,3
9016,17,603,665,3
9033,17,618,719,3
9049,17,620,711,3
9066,17,622,715,3
9083,17,628,697,3
9099,17,623,679,3
9116,17,623,817,0
9199,83,398,1004,0
9216,17,452,584,3
9232,17,464,527,3
9249,17,472,535,3
9266,17,465,539,3
9282,17,468,539,3
9299,17,469,548,3
9316,17,469,535,3
9332,17,476,536,3
9349,17,464,544,3
9366,17,462,539,3
9382,17,469,531,3
9399,17,462,524,3
9415,17,455,529,3
9432,17,469,531,3
9449,17,524,433,3
9465,17,521,421,5
9482,17,530,427,3
9499,17,530,431,3
9515,17,529,421,5
9532,17,527,434,3
9549,17,531,428,3
9565,17,531,425,3
9582,17,529,421,5
9598,17,527,411,2
9615,17,532,423,3
9632,17,534,418,5
9648,17,537,407,2
9665,17,537,423,3
9682,17,536,427,3
9698,17,528,421,5
9715,17,532,429,3
9732,17,536,424,3
9748,17,536,431,3
9765,17,531,402,2
9781,17,536,413,2
9798,17,534,419,5
9815,17,534,422,3
9831,17,532,414,2
9848,17,529,422,3
9865,17,532,424,3
9881,17,533,422,3
9898,17,536,431,3
9914,17,533,418,5
9931,17,534,412,2
9948,17,535,425,3
9964,17,538,419,5
9981,17,533,440,3
9998,17,532,430,3
10014,17,533,423,3
10031,17,531,427,3
10048,17,533,443,3
10064,17,529,424,3
10081,17,530,408,2
10097,17,531,429,3
10114,17,530,422,3
10131,17,530,436,3
10147,17,530,421,5
10164,17,530,424,3
10181,17,536,438,3
10197,17,533,422,3
10214,17,529,455,3
10231,17,530,422,3
10247,17,532,437,3
10264,17,526,427,3
10280,17,529,411,2
10297,17,529,434,3
10314,17,531,411,2
10330,17,529,441,3
10347,17,528,431,3
10364,17,525,430,3
10380,17,527,444,3
10397,17,535,421,5
10414,17,528,441,3
10430,17,534,419,5
10447,17,534,418,5
10463,17,532,441,3
10480,17,521,440,3
10497,17,529,444,3
10513,17,528,421,5
10530,17,525,444,3
10547,17,529,420,5
10563,17,527,428,3
10580,17,530,430,3
10597,17,527,418,5
10613,17,531,421,5
10630,17,529,428,3
10646,17,529,425,3
10663,17,524,433,3
10680,17,532,418,5
10696,17,527,421,5
10713,17,530,422,3
10730,17,527,420,5
10746,17,526,411,2
10763,17,529,421,5
10780,17,528,422,3
10796,17,529,411,2
10813,17,523,434,3
10829,17,532,420,5
10846,17,529,418,5
10863,17,534,411,2
10879,17,532,408,2
10896,17,537,413,2
10913,17,529,415,2
10929,17,532,402,2
10946,17,532,403,2
10962,17,538,407,2
10979,17,534,422,3
10996,17,531,414,2
11012,17,538,422,3
